aX,aY,aZ,gX,gY,gZ
-1.85,0.74,1.76,-166.38,114.69,-127.2
-1.05,0.47,0.35,131.29,25.82,22.34
-0.33,1.06,0.48,-25.33,-16.91,12.15
-4,2.46,0.98,232.79,90.09,1051.15
-4,4,2.29,418.58,-276.86,1277.34
-4,4,4,177.37,-305.3,868.16
-3.7,4,0.29,23.74,96.8,754.88
-0.46,4,2.36,-24.78,-200.81,104.13
-1.19,1.21,1.5,-122.8,162.23,-73
-0.58,1.08,-0.04,164.37,42.11,-22.34
-0.52,0.61,0.38,-54.57,7.81,-40.34
-0.38,0.51,1.09,-106.2,8.54,-4.39
-0.23,0.65,0.83,-99.24,69.4,-22.71
-4,-1.91,2.2,-3.54,285.83,573.91
-4,0.96,1.09,329.9,179.32,948.61
-4,4,1.23,365.6,-154.72,959.11
-4,4,3.12,-24.11,-35.64,800.66
-2.68,4,0.63,232.12,-51.88,591.98
0.17,4,1.69,-12.7,-89.36,208.56
-0.53,1.8,0.88,-77.64,64.45,-64.03
-0.32,1.17,0.32,-12.08,-10.56,-53.34
-0.22,1.08,0.53,-100.71,-8.12,-67.5
-0.21,1.15,0.94,-174.99,-9.64,-84.41
-4,4,3.62,-35.34,-270.2,869.38
-4,4,0.95,-72.33,138.49,743.35
0.53,4,1.57,251.71,-243.96,371.22
-2.15,0.67,0.76,-166.02,45.65,-6.23
-0.25,1.79,0.56,55.97,-78.43,89.05
-0.3,1.45,0.67,-111.82,-15.56,4.94
-0.43,1.21,0.76,-143.31,24.72,-56.34
-0.49,0.98,0.56,-110.47,40.28,-87.65
-0.47,1.23,0.26,-70.56,29.54,-124.57
-0.71,1.59,0.32,-73.91,18.55,-182.8
-4,4,1.79,465.39,-383,1282.9
-4,4,4,-48.16,-327.21,835.45
-3.69,4,-1.08,208.5,161.56,556.88
-0.3,4,2.04,-231.87,-9.52,-38.15
-1.98,-0.26,1.37,-21.55,46.33,-33.94
-0.79,0.79,0.07,185.42,-47.61,97.29
-0.58,1.2,0.58,-129.58,-24.54,37.48
-0.64,1.12,0.68,-157.29,13.73,-9.83
-0.79,0.91,0.36,-49.87,33.87,-52.55
-0.77,1.12,0.34,15.63,14.47,-86.49
-3.49,-2.67,2.77,-361.08,251.34,-175.11
-4,-2.17,2.89,-25.7,785.64,311.58
-4,1.1,0.78,832.34,181.15,942.02
-4,4,0.49,502.44,-142.46,1300.84
-4,4,2.54,118.47,-322.75,758.61
-2.51,4,0.16,18.55,196.78,407.47
-0.91,3.99,0.29,100.59,-100.34,115.91
-0.93,1.84,0.8,-274.84,21.36,-67.5
-0.87,0.62,0.63,3.54,-3.36,-13.85
-0.49,1.21,0.4,177.49,-36.13,20.75
-4,2.79,0.46,370.48,390.32,1031.62
-4,4,1.01,627.5,-116.64,1150.45
-4,4,3.85,242.37,-380.25,735.66
-1.07,4,-0.48,28.87,168.88,394.29
-1.16,2.8,1.62,-15.08,-142.7,-173.58
-0.91,0.61,1.28,-124.57,92.71,-56.95
-0.68,0.56,0.33,166.02,-1.65,0.85
-0.4,0.89,0.46,-37.11,17.21,-14.04
-0.64,0.66,0.59,-88.44,44.98,-32.71
-0.59,0.77,0.44,54.57,5.31,-34.24
-4,4,0.58,374.88,56.7,1297.91
-4,4,1.8,395.26,-328.43,1144.65
-4,4,-0.18,-256.04,79.77,874.45
0.06,4,0.07,320.37,-381.9,87.65
-1.84,0.68,1.25,-536.93,105.35,-62.74
-0.86,0.94,0.97,17.27,-2.38,108.28
-0.55,1.27,0.34,94.79,47.91,68.6
-0.77,1.23,-0.03,-98.63,45.29,23.62
-0.64,1.03,0.42,-136.78,-8,-17.15
-0.82,1.03,0.47,-14.47,11.6,-55.91
-4,4,0.09,372.31,97.96,1354.74
-4,4,1.86,295.17,-275.76,1253.72
-4,4,2.24,-64.45,-71.29,903.02
-3.6,4,-0.62,232.54,63.48,491.39
-1.49,2.33,1.29,-285.77,-18.55,-43.15
-1.44,0.23,1.03,-77.58,49.87,18.07
-0.55,1.17,-0.16,148.68,12.33,78.67
-0.75,0.83,0.24,-123.29,-8.97,-8.61
-0.67,1.08,0.28,-149.11,-8.97,-32.35
-0.77,1.36,0.17,-71.47,5.8,-107.18
-4,4,2,417.05,-455.14,1128.17
-4,4,1.3,-458.62,-74.89,726.2
-4,4,-0.53,118.35,63.84,490.05
-0.54,3.95,1.27,44.92,-251.65,109.8
-1.89,1.1,0.94,-474.37,187.87,-136.54
-0.83,0.9,-0.03,196.41,-5.19,51.39
-0.21,1.4,0.12,111.51,-12.27,9.28
-0.56,1.27,0.21,-120.36,58.04,-126.34
-0.83,1.14,0.19,-140.56,57.92,-158.26
-0.96,1.32,0.19,104.06,-11.35,-182.56
-4,4,0.18,312.26,-49.74,1268.74
-4,4,1.85,-149.05,-18.55,1078.31
-4,4,-1.23,210.33,107.6,822.94
-1.46,3.87,0.44,-49.44,-121.89,-6.71
-2.33,-0.27,1.06,-265.44,23.99,62.62
-0.64,1.97,0.65,42.72,-55.36,149.54
-0.88,1.54,0.8,-83.92,6.04,31.62
-0.72,1.21,0.56,-23.99,14.4,-4.88
-0.67,1.28,0.41,-1.04,9.09,-55.18
-0.83,1.4,0.55,17.82,-12.94,-170.1
-4,3.94,0.71,386.11,-18.68,1178.89
-4,4,3.24,380.13,-387.88,1041.08
-4,4,1.73,-267.88,10.99,921.94
-1.49,4,0.7,173.77,-250.18,433.41
-1.43,1.19,2.39,-335.39,157.23,-124.33
-1.31,-0.72,0.17,193.79,15.63,117.37
-0.61,0.89,0.03,-150.63,8.12,138.98
-0.61,1.17,1.26,-145.69,-12.82,82.03
-0.51,1.18,0.62,25.39,36.8,1.46
-0.83,1.38,0.01,-40.1,24.84,-63.11
-4,2.65,2.28,503.54,21.79,1182.86
-4,4,3.86,735.47,-305.79,1168.88
-4,4,0.11,-174.68,36.25,832.4
-4,4,2.01,216.67,-391.48,674.62
-0.24,3.75,2.61,-154.3,17.7,7.87
-2.19,0.2,-0.04,73.61,26.25,70.25
-0.25,1.44,0.77,21.67,-117.43,55.48
-0.85,0.63,1.33,-221.68,48.52,-44.8
-0.68,0.73,0.73,58.47,26.43,-4.88
-0.58,1.01,0.27,44.62,35.71,-69.58
-4,3.48,1.56,472.11,123.84,1108.34
-4,4,2.66,435.79,-198.61,1065.73
-4,4,0.19,-153.99,97.29,810.06
-3.36,4,1.04,197.69,-306.4,481.87
-0.13,3.72,2.19,-92.16,-118.16,38.39
-1.69,1.05,1.24,-247.07,197.88,-101.81
-0.65,1.01,-0.12,139.83,4.64,-35.16
-0.39,1,0.35,-73.24,7.32,-71.11
-0.71,0.65,0.66,-154.3,20.51,-89.66
-0.6,0.71,0.57,-3.42,-1.16,-73.06
-4,3.15,0.82,413.76,293.15,1063.11
-4,4,0.55,200.2,-57.07,1177.92
-4,4,1.33,-168.82,134.16,822.2
-4,4,-2.55,213.26,307.56,692.69
-0.35,4,-0.22,183.53,-337.52,196.17
-1.6,1.43,1.47,-458.37,83.25,-5.74
-0.65,1.21,0.24,152.22,32.23,47.06
-0.57,1.27,0.11,18.25,23.62,-4.88
-0.71,0.88,0.25,-95.09,11.23,-21.79
-0.55,0.81,0.55,-51.21,-16.24,-20.75
-3.94,-1.72,2.33,-46.88,178.04,184.33
-4,0.56,1.5,127.5,548.28,743.84
-4,3.95,1.24,729.13,-17.15,1169.56
-4,4,2.93,703.25,-525.57,1331.24
-4,4,2.68,-66.77,-399.72,792.05
-4,4,-0.56,-234.07,134.7,451.6
-1.31,3.69,1.78,0.43,-105.83,191.65
-1.82,0.79,0.68,-96.68,150.39,-33.02
-1.24,0.74,-0.23,141.24,-41.08,92.22
-0.14,1.3,0.55,-44.07,-52.55,30.21
-4,2.59,1.17,699.16,279.24,883.3
-4,4,2.55,1028.69,-504.39,1273.19
-4,4,1.7,139.77,-584.84,976.56
-4,4,-0.27,-771.12,333.07,523.32
-2.21,4,1.21,393.98,-403.81,404.11
-0.13,3.05,1.57,-189.45,41.2,57.07
-1.64,0.88,0.44,-307.74,289.25,-114.38
-0.71,0.94,-0.07,201.05,-33.51,37.48
-0.23,1.09,0.16,71.96,9.83,-30.58
-0.45,0.87,0.04,-149.84,83.5,-88.87
-4,2.94,0.49,246.28,324.1,967.59
-4,4,0.18,357.42,33.02,1252.87
-4,4,1.39,348.94,-433.47,1038.57
-4,4,-0.23,-345.15,132.63,822.39
-0.24,4,0.88,308.84,-362.18,250.67
-1.11,1.88,1.39,-343.87,120.24,-88.2
-1.21,0.64,0.61,-266.54,114.5,-75.5
-0.5,1.08,0.28,146.73,-30.88,26.73
-0.26,1.27,0.36,69.4,2.75,-24.35
-0.5,1.09,0.16,-110.72,64.64,-92.53
-4,3.19,0.04,606.32,303.96,1075.93
-4,4,0.52,716.61,-149.84,1362.79
-4,4,1.6,-26.25,-323.49,885.07
-3.66,4,-0.07,-148.44,-132.02,505.13
-0.66,3.24,1.47,-105.53,-82.89,129.46
-2.58,-0.28,0.13,-242.55,100.89,-87.83
-0.96,0.8,-0.12,51.27,97.66,94.06
-0.69,1.65,0.12,-235.23,58.47,-73.97
-0.99,1.03,0.25,-27.89,-20.94,-56.64
-0.69,1.35,0.09,80.93,-13.79,-53.65
-4,3.87,0.3,463.38,42.91,1227.72
-4,4,1.67,516.36,-469.06,1186.71
-4,4,0.36,-527.71,-5.49,605.59
-3.88,4,0.37,98.27,-148.44,436.65
-0.4,3.68,1.61,-40.28,-104.43,107.06
-1.67,0.99,0.77,-308.17,216.19,-147.34
-1.04,0.49,-0.14,14.71,86.06,-31.62
-0.5,0.75,0.03,44.86,-4.76,-31.31
-0.56,0.75,0.27,-97.23,42.18,-65
-0.46,0.64,0.34,-91.49,52.49,-78.74
-4,2.58,0.77,111.76,281.49,1073.55
-4,4,0.2,322.14,66.22,1133.85
-4,4,0.77,-42.6,-101.26,914.86
-4,4,-0.79,-130.07,86.79,769.47
-0.28,4,1.29,268.8,-297.85,107.3
-2.17,0.87,0.73,-399.11,191.16,-57.37
-1.01,1.33,0.31,21.97,-21.73,84.66
-0.55,1.54,0.62,-41.81,9.83,-0.37
-0.71,1.16,0.42,-78.49,43.7,-48.03
-0.47,0.83,0.39,9.77,12.08,-70.01
-4,-2.67,1.58,-9.22,129.21,170.35
-4,-0.27,1.26,205.69,205.99,760.62
-4,3.11,1.36,316.71,16.78,1366.39
-4,4,3.47,422.73,-428.47,1377.75
-4,4,3.46,-269.47,-24.35,873.41
-3.98,4,0.37,237.3,-107.42,680.6
-0.15,4,1.79,-167.79,-61.1,14.4
-1.72,0.55,0.47,63.6,56.09,-40.22
-0.32,1.14,-0.18,43.7,-7.2,-28.44
-0.56,0.95,0.73,-180.85,-34.48,-60.79
-3.73,-2.37,1.94,-177.12,252.69,-25.7
-4,-0.17,1.85,159.97,402.89,614.26
-4,2.28,0.89,402.59,243.9,1024.48
-4,4,1.66,680.73,-247.62,1248.54
-4,4,3.11,284,-547.61,983.22
-3.52,4,-0.65,-557.07,237.73,656.74
-0.81,4,1.07,188.66,-434.14,126.65
-0.79,1.66,1.1,-252.44,191.1,-65.31
-1.21,0.51,0.22,-67.99,122.07,-25.15
-0.42,0.92,-0.06,202.88,-76.72,44.62
-4,-1.59,1.85,-250.37,573.67,247.01
-4,-0.5,0.23,243.9,736.63,585.39
-4,2.29,0.18,794.49,-181.58,1153.63
-4,4,0.98,190.67,-264.47,1257.02
-4,4,2.57,-145.08,-181.95,718.75
-3.17,4,0.52,182.01,-18.55,350.83
-1,3.51,1.05,-92.65,-67.26,118.1
-1.1,1.12,0.69,-169.49,86.49,-59.08
-0.98,0.72,0.01,32.35,43.03,-10.07
-0.54,1.04,0.15,16.78,-5.37,-10.56
-4,3.35,0.34,350.16,130.86,1103.09
-4,4,1.26,529.24,-201.29,1292.3
-4,4,1.31,-138.67,-151.79,793.03
-4,4,-0.56,-230.47,15.87,656.56
0.02,4,1.97,259.03,-351.38,233.34
-1.88,1.44,0.88,-402.59,234.19,-182.8
-0.95,0.96,0.27,121.22,-22.16,38.27
-0.31,1.35,0.38,91.25,-2.62,-28.56
-0.61,1.18,0.27,-139.16,43.58,-114.01
-0.73,1.1,0.63,-119.02,18.55,-130.49
-4,3.32,0.04,103.21,306.09,1052.98
-4,4,0.37,323.73,-9.58,1153.44
-4,4,1.81,294.98,-371.4,874.08
-2.84,4,-0.73,-229.31,167.3,592.96
-0.64,4,1.17,178.16,-157.04,149.66
-1.22,1.41,0.87,-162.54,108.76,-69.09
-0.72,1.02,0.28,-14.34,28.38,11.72
-0.32,1.21,0.42,-32.47,-0.49,-37.29
-0.53,1.04,0.54,-76.78,11.6,-91.49
-0.62,1.01,0.49,12.51,5.13,-99.61
-4,2.88,1.2,250.79,121.09,1136.05
-4,4,1.24,302.12,-89.17,1427.98
-4,4,4,325.38,-405.88,1204.22
-4,4,1.62,-101.68,176.64,782.65
-1.83,4,1.12,4.39,-123.17,429.81
-0.9,2.9,1.49,-214.23,22.95,19.41
-0.98,1.11,0.74,136.47,36.87,-40.22
-0.39,0.99,0.37,-34,5.8,-29.97
-0.33,0.74,0.88,-105.41,-3.66,-40.04
-0.41,0.74,0.63,-58.17,7.2,-35.83
-4,2.33,1.1,444.58,-32.04,825.38
-4,3.3,1.02,38.64,10.31,789.43
-4,2.69,1.64,42.05,57.56,633.18
-4,4,0.97,192.44,84.47,648.25
-1.63,4,-0.01,340.52,-28.44,525.45
-1.14,2.56,1.36,2.32,-153.38,-237.61
-0.7,0.74,0.97,-496.09,118.29,21.06
-0.36,1.33,0.52,67.87,-30.09,-17.33
-0.35,1.4,0.43,99.67,-34.55,-62.62
-0.44,1.44,0.42,-40.71,-24.84,-88.81
-4,3.66,0.22,516.17,349.43,1131.23
-4,4,0.8,566.71,-71.59,1276.25
-4,4,1.96,38.21,-11.78,929.2
-3.99,4,-0.95,139.34,154.85,496.77
-1.06,3.43,0.63,100.52,-199.77,-63.9
-1.31,1.03,0.6,-455.26,94.54,-64.82
-0.84,0.98,0.47,71.59,-15.69,34.73
-0.33,1.37,0.31,140.01,0.24,-13.37
-0.76,0.73,0.09,-111.21,56.27,-73.79
-0.81,0.81,0.19,-104.92,-4.76,-53.83
-4,3.35,-0.38,580.63,364.14,919.62
-4,4,-0.7,242,192.81,945.74
-4,4,-0.24,23.25,130.74,673.58
-0.43,4,-2.85,405.94,90.15,182.62
-2.14,1.4,0.02,-309.02,-165.77,-161.13
-0.31,1.12,0.93,-296.69,-130.13,57.74
-0.5,0.94,0.71,32.29,31.19,3.3
-0.65,1.04,-0.14,177,63.66,-28.69
-0.67,1.18,-0.22,4.21,17.64,-35.34
-0.64,1.15,0.19,-71.17,2.99,-65.86
-4,2.79,0.5,130.62,259.52,1062.13
-4,4,0.77,229.86,21,1229.25
-4,4,2.05,372.5,-326.17,935.91
-4,4,-0.75,-324.1,186.04,789.55
1.15,4,0.8,347.96,-401.67,266.91
-1.46,1.5,1.53,-365.11,151.55,-117.07
-0.78,0.87,0.36,-156.43,70.07,-20.14
-0.36,1.18,0.33,75.13,-52.86,-20.32
-0.43,0.9,0.58,-31.92,8.42,-72.02
-0.64,0.87,0.28,-76.48,40.22,-70.68
-3.38,-2.56,1.38,-94.48,85.45,234.44
-4,-1.15,1.09,103.58,156.98,710.94
-4,1.28,0.71,216.61,10.99,1185.18
-4,3.27,1.66,254.39,-273.56,1183.78
-4,3.96,3.46,-22.77,-205.57,895.14
-4,4,1.28,-115.54,45.35,785.71
-2.47,4,1.27,87.83,-151.61,399.41
-1.16,2.68,1.88,-146.61,122.01,-110.78
-0.58,0.67,0.16,141.78,35.16,-5.68
-0.49,0.6,0.44,-73.61,1.4,-6.23
-3.06,-1.75,2.66,-50.48,188.17,397.22
-4,-1.01,2.19,152.83,444.34,807.25
-4,0.16,0.48,289.79,404.48,996.46
-4,0.96,0.65,234.62,163.21,1024.29
-4,1.4,0.7,39.92,103.88,860.29
-4,1.44,-0.55,-220.28,243.9,729.06
-4,4,0.43,654.24,-286.38,578.67
-2.22,1.6,1.47,-604.43,221.37,-149.48
-1.33,0.33,0.7,124.94,-1.59,92.59
-0.29,1.33,0.24,37.17,29.36,46.02
-4,2.61,0.84,340.76,131.65,1117.07
-4,4,1.2,372.01,-61.52,1112.98
-4,4,0.21,26,-117.43,730.29
-4,4,-0.96,-360.23,14.22,505.55
-1.16,4,1,164.67,-203,279.91
-0.87,2.36,0.87,-114.32,79.16,-62.44
-1.13,0.87,0.01,-180.97,90.52,-96.62
-0.64,0.99,0.27,-14.22,-59.69,-63.84
-0.62,1.03,0.53,-76.11,-15.26,-98.14
-0.74,1.13,0.35,-103.82,0.43,-114.81
