aX,aY,aZ,gX,gY,gZ
0.01,0.13,0.64,-310,-19.35,12.82
-0.01,0.17,0.62,-307.92,-10.44,23.5
0,0.22,0.58,-294.43,-14.95,36.5
-0.02,0.28,0.56,-281.07,-28.38,52
-0.06,0.36,0.59,-273.44,-48.16,66.22
-0.04,0.49,0.6,-268.19,-73.67,80.38
-0.01,0.58,0.63,-260.74,-100.95,91.67
0.06,0.65,0.67,-256.71,-122.07,100.1
0.07,0.71,0.73,-258.91,-131.96,106.75
0.05,0.71,0.77,-264.47,-128.05,112.92
-0.02,0.72,0.75,-271.85,-112.85,120.67
-0.08,0.81,0.72,-274.23,-96.5,132.02
-0.08,0.85,0.63,-267.21,-88.62,141.97
-0.07,0.94,0.56,-256.35,-93.32,150.33
-0.05,1.04,0.55,-247.92,-107.73,156.37
-0.03,1.11,0.55,-241.33,-125.18,157.78
-0.01,1.2,0.59,-238.22,-138.37,155.21
0,1.29,0.62,-239.2,-143.31,150.02
0.01,1.35,0.61,-236.45,-140.44,144.78
0,1.36,0.62,-229.06,-133.42,139.65
0.02,1.37,0.61,-223.27,-123.17,134.28
0.03,1.42,0.63,-219.67,-113.46,127.08
0.05,1.43,0.63,-211.91,-106.38,118.47
0.04,1.48,0.63,-202.45,-101.07,109.99
0.01,1.55,0.66,-191.35,-95.4,100.83
0,1.59,0.65,-176.33,-87.77,88.01
-0.01,1.6,0.61,-159.73,-80.63,76.66
-0.01,1.64,0.57,-143.8,-73.79,66.22
-0.04,1.65,0.52,-130.19,-67.69,56.21
-0.04,1.64,0.47,-119.75,-57.74,45.72
-0.07,1.64,0.43,-113.34,-49.56,37.11
-0.07,1.66,0.42,-109.62,-47.06,31.25
-0.19,1.66,0.48,-105.29,-47.06,27.65
-0.08,1.7,0.5,-102.29,-39.25,23.13
-0.06,1.78,0.56,-98.33,-34.91,23.5
0.01,1.89,0.61,-88.5,-27.77,16.54
0.07,1.93,0.64,-73.24,-20.32,0.18
0.05,1.99,0.72,-57.07,-13.43,-19.78
-0.01,2.04,0.76,-43.82,-3.05,-40.34
-0.04,2.05,0.76,-34.36,12.88,-61.28
-0.07,2.08,0.72,-24.78,32.41,-81.42
-0.05,2.13,0.65,-12.88,51.39,-99.85
0.03,2.22,0.59,1.89,64.09,-117.25
0.11,2.25,0.54,17.52,70.56,-136.11
0.11,2.2,0.56,29.42,73.18,-156.92
0.08,2.13,0.59,35.34,78.92,-176.27
0.01,2.03,0.63,39.12,93.2,-192.93
-0.06,1.93,0.63,45.1,116.09,-208.13
-0.12,1.83,0.6,55.48,143.74,-219.42
-0.17,1.73,0.54,66.35,171.26,-228.52
-0.2,1.63,0.45,77.7,192.87,-235.41
-0.22,1.54,0.36,93.08,204.65,-238.28
-0.23,1.45,0.26,110.6,210.02,-239.75
-0.23,1.36,0.16,126.65,212.95,-240.78
-0.23,1.32,0.08,139.47,213.44,-241.46
-0.19,1.23,-0.01,150.39,212.46,-243.35
-0.14,1.16,-0.11,160.16,209.11,-245.06
-0.1,1.06,-0.18,169.37,201.6,-245.36
-0.1,0.95,-0.24,179.32,189.94,-241.58
-0.09,0.83,-0.29,188.11,175.48,-230.41
-0.06,0.74,-0.31,193.54,159.61,-213.2
-0.03,0.68,-0.32,197.33,144.17,-194.58
0.03,0.62,-0.33,203.06,125.43,-176.82
0.17,0.59,-0.32,209.05,105.1,-159.12
0.29,0.56,-0.28,214.05,87.59,-143.37
0.39,0.51,-0.22,219.54,71.53,-128.85
0.48,0.46,-0.14,228.64,59.08,-116.15
0.57,0.39,-0.08,240.3,51.82,-103.94
0.62,0.39,-0.03,248.29,49.87,-92.77
0.63,0.37,-0.03,257.45,49.68,-82.76
0.67,0.34,-0.03,271,44.86,-71.78
0.7,0.31,-0.02,289,33.02,-59.45
0.73,0.28,-0.01,309.45,14.77,-46.39
0.75,0.24,0.01,330.32,-7.57,-31.98
0.78,0.21,0.05,349.85,-33.69,-18.62
0.81,0.19,0.09,366.46,-62.07,-6.84
0.84,0.16,0.15,379.46,-90.45,3.42
0.86,0.21,0.26,387.08,-114.81,16.91
0.91,0.22,0.36,389.83,-129.7,26.61
0.96,0.22,0.48,387.76,-135.62,35.64
1,0.24,0.55,378.78,-132.69,42.18
1.06,0.26,0.63,364.56,-123.17,45.23
1.08,0.28,0.65,348.21,-107.54,43.46
1.08,0.28,0.64,332.7,-89.05,37.54
1.05,0.29,0.63,319.64,-71.72,28.44
1.02,0.25,0.6,307.01,-57.5,16.05
1.03,0.26,0.57,289.79,-47.12,3.78
1.01,0.21,0.54,272.95,-43.95,-8.24
0.95,0.17,0.55,256.96,-44.98,-19.29
0.89,0.11,0.53,243.04,-44.31,-26.37
0.82,0.06,0.5,231.81,-41.63,-30.82
0.76,-0.01,0.46,224.98,-39.37,-34.85
0.74,-0.02,0.4,223.33,-39,-33.39
0.73,0,0.31,225.4,-41.87,-28.63
0.74,-0.02,0.21,226.44,-45.53,-25.15
0.79,0.05,0.17,216.92,-47.42,-22.89
0.78,0.08,0.15,195.25,-43.52,-26.49
0.76,0.08,0.12,162.29,-31.25,-32.96
0.72,0.05,0.11,123.47,-12.15,-39.25
0.61,-0.01,0.11,82.95,10.68,-41.56
0.54,-0.06,0.08,46.45,36.25,-38.21
0.48,-0.12,0.03,15.01,61.83,-34.42
0.4,-0.18,-0.03,-9.16,82.46,-21.3
0.31,-0.24,-0.1,-27.77,99.3,-1.16
0.26,-0.28,-0.2,-42.48,113.83,22.03
0.23,-0.3,-0.32,-53.59,125.12,45.59
0.21,-0.33,-0.47,-57.43,129.46,66.41
0.26,-0.32,-0.63,-49.68,118.96,86.73
0.33,-0.23,-0.79,-29.6,89.23,103.15
0.37,-0.13,-0.83,-9.28,45.04,112.73
0.4,-0.07,-0.83,3.48,-3.48,112.79
0.39,0.04,-0.78,6.77,-49.62,106.2
0.39,0.06,-0.7,3.78,-89.97,96.01
0.37,0.1,-0.6,-5.43,-119.45,85.88
0.34,0.11,-0.46,-20.69,-138.37,73.18
0.25,0.07,-0.36,-40.28,-147.95,59.81
0.13,0,-0.27,-61.16,-151.73,50.84
0,-0.04,-0.09,-83.62,-153.14,51.09
-0.05,-0.08,-0.03,-105.59,-149.48,58.35
-0.01,-0.13,0.06,-121.09,-147.28,73.43
-0.05,-0.14,0.06,-128.17,-148.44,93.87
0.02,-0.12,0.08,-130,-151.92,114.99
0.02,-0.04,0.17,-127.62,-161.74,134.58
0.03,0.09,0.31,-121.46,-175.17,144.41
0.09,0.27,0.47,-111.39,-186.77,141.11
0.19,0.4,0.7,-98.63,-194.76,130.98
0.29,0.46,0.89,-89.29,-196.41,116.94
0.31,0.5,1.09,-85.94,-198.85,99.06
0.29,0.51,1.26,-83.07,-192.69,81.91
0.24,0.52,1.33,-77.09,-176.21,64.7
0.19,0.53,1.3,-65.43,-156.98,50.66
0.13,0.5,1.32,-52.25,-141.05,42.18
0.11,0.48,1.35,-44.01,-130.31,39.18
0.14,0.5,1.43,-39.98,-122.8,38.57
0.2,0.58,1.52,-34.42,-116.27,36.01
0.26,0.59,1.61,-26.61,-110.47,29.11
0.28,0.63,1.63,-18.55,-100.34,21.18
0.28,0.62,1.64,-13.98,-85.51,12.39
0.29,0.62,1.63,-15.26,-67.02,1.77
0.25,0.58,1.58,-18.07,-44.92,-8.06
0.22,0.53,1.49,-20.45,-23.74,-15.75
0.18,0.47,1.41,-22.22,-10.56,-21.12
0.74,0.41,1.31,-27.71,-4.39,-23.74
-0.18,0.17,1.01,-34.42,-17.27,-17.82
0.3,0.37,1.12,-46.33,-31.43,-15.08
0.04,0.31,1.66,-57.56,-61.46,12.15
0.19,0.6,1.67,-130.31,-27.71,11.96
0.19,0.44,1.4,-84.53,-24.6,11.17
0.02,0.39,1.5,-44.31,-29.66,5.55
0.18,0.3,1.27,-35.4,-30.76,8.85
0.09,0.25,1.2,-61.46,-29.66,11.66
0.11,0.47,1.43,-87.34,-25.33,21.12
0,0.59,1.55,-63.17,-31.49,16.85
0.21,0.42,1.33,-7.32,-27.4,19.04
0.09,0.45,1.33,14.16,-34.85,24.41
0,0.33,1.2,28.2,-38.15,30.21
-0.03,0.28,1.23,28.99,-24.11,30.21
0.15,0.31,1.14,21.73,-16.05,33.51
0.14,0.37,1.05,12.88,-12.94,33.33
0.04,0.35,0.97,5.31,-20.32,26.25
-0.05,0.26,1.08,3.36,-9.52,15.32
0,0.24,1.13,-4.7,5.68,10.8
0.04,0.31,1.13,-20.87,12.15,13.79
0.02,0.36,1.2,-32.65,15.69,12.82
0.22,0.4,1.19,-32.35,25.15,7.63
0.1,0.45,1.17,-29.54,21.79,0.79
0.06,0.43,1.14,-20.14,23.62,-1.53
0.09,0.41,1.1,-13.18,31.62,-1.59
0.12,0.42,1.02,-14.95,35.52,2.2
0.15,0.46,0.97,-19.35,37.17,6.04
0.15,0.44,0.97,-19.17,36.99,6.16
0.15,0.43,0.94,-16.85,35.52,4.64
0.25,0.43,0.88,-15.2,34.67,3.3
0.15,0.44,0.83,-14.4,27.65,1.53
0.17,0.42,0.84,-13.12,21.42,0.61
0.18,0.41,0.85,-13.49,18.8,0.49
0.19,0.41,0.86,-15.99,14.1,0.31
0.17,0.41,0.9,-16.11,10.01,-0.12
0.18,0.42,0.92,-16.48,8.61,-0.67
0.23,0.47,0.92,-18.68,9.28,-2.2
0.22,0.61,1.07,-7.87,9.28,-7.75
0.18,0.39,0.92,21.55,10.62,-14.89
0.2,0.42,0.93,14.34,13.31,-13.18
0.25,0.47,0.94,5.92,16.78,-11.54
0.25,0.48,0.95,7.14,16.78,-11.17
0.2,0.4,0.96,9.16,13.92,-9.34
0.16,0.39,0.92,4.52,13.18,-6.59
0.23,0.42,0.93,-3.42,13.24,-2.08
0.22,0.37,0.87,-2.87,12.08,-0.92
0.23,0.37,0.84,-0.43,9.46,-0.37
0.23,0.35,0.83,-0.61,7.32,0.43
0.24,0.35,0.84,-0.43,5.49,-0.18
0.27,0.38,0.86,-1.1,4.82,-1.22
0.23,0.37,0.85,-2.87,5.98,-5.8
0.26,0.38,0.87,-6.1,9.28,-9.09
0.22,0.35,0.88,-9.4,12.21,-11.54
0.19,0.32,0.9,-12.15,15.56,-11.29
0.21,0.29,0.9,-14.47,19.04,-7.81
0.26,0.31,0.89,-17.82,21.24,-2.93
0.25,0.34,0.88,-19.1,21.85,-0.43
0.22,0.34,0.91,-19.53,22.46,0.31
0.25,0.35,0.92,-20.81,27.22,1.65
0.27,0.37,0.91,-23.8,32.84,2.14
0.29,0.39,0.91,-27.16,38.76,1.28
0.3,0.39,0.89,-31.74,45.47,-1.04
0.29,0.38,0.87,-35.83,51.39,-5.74
0.28,0.38,0.82,-35.64,53.65,-9.09
0.32,0.4,0.77,-31.49,51.57,-9.28
0.31,0.41,0.75,-23.8,45.04,-8.24
0.31,0.4,0.73,-16.24,36.8,-5.13
0.32,0.4,0.73,-12.02,30.58,-2.26
0.33,0.41,0.74,-7.39,25.45,-0.67
0.35,0.44,0.8,-2.26,21.85,-0.85
0.35,0.48,0.88,4.82,21.67,-4.03
0.34,0.49,0.91,8.67,26.25,-8.97
0.34,0.47,0.91,6.9,33.39,-12.08
0.34,0.46,0.87,1.46,41.32,-14.71
0.34,0.44,0.8,-3.54,48.28,-17.4
0.35,0.42,0.75,-6.04,51.45,-18.92
0.35,0.41,0.78,-8.85,50.78,-19.59
0.35,0.42,0.82,-16.6,50.9,-19.41
0.38,0.44,0.8,-27.1,54.32,-18.74
0.41,0.47,0.77,-34.73,56.7,-16.72
0.42,0.49,0.77,-35.22,56.03,-15.2
0.44,0.5,0.78,-30.64,54.26,-15.26
0.44,0.51,0.78,-25.15,53.04,-16.91
0.43,0.5,0.76,-20.2,52.06,-19.35
0.44,0.48,0.72,-15.99,50.17,-21.36
0.44,0.46,0.69,-13.37,46.14,-22.22
0.44,0.44,0.67,-11.78,39.79,-22.03
0.45,0.42,0.69,-9.03,32.84,-21.85
0.45,0.42,0.7,-4.09,25.45,-21.61
0.45,0.4,0.7,1.1,19.59,-21.12
0.39,0.38,0.73,4.03,15.81,-19.17
0.4,0.33,0.72,3.48,14.59,-15.5
0.41,0.33,0.69,0.55,13.92,-10.5
0.42,0.34,0.67,-1.16,12.88,-6.16
0.43,0.35,0.66,-1.34,10.62,-3.05
0.45,0.37,0.66,-0.49,8.12,-1.34
0.47,0.38,0.66,1.04,5.25,-0.49
0.47,0.4,0.67,2.44,1.46,-0.06
0.49,0.41,0.68,3.72,-2.2,0.24
0.48,0.42,0.7,4.82,-5.07,0.55
0.49,0.43,0.72,5.68,-7.57,1.04
0.51,0.45,0.73,7.39,-8.85,0.98
0.49,0.45,0.76,8.79,-8.97,-0.12
0.5,0.44,0.77,9.34,-8.06,-0.43
0.49,0.44,0.79,8.73,-6.1,-0.61
0.5,0.44,0.8,8.06,-3.91,-0.85
0.49,0.44,0.81,5.74,-0.37,-1.77
0.49,0.43,0.79,0.49,3.78,-2.2
0.49,0.43,0.75,-5.37,8.18,-2.5
0.48,0.42,0.73,-7.57,10.01,-3.05
0.48,0.41,0.71,-7.26,10.07,-3.3
0.48,0.4,0.69,-7.02,8.85,-2.81
0.48,0.4,0.68,-5.74,5.68,-2.01
0.47,0.4,0.69,-3.54,1.59,-1.28
0.47,0.4,0.69,-1.53,-1.83,-0.67
0.47,0.4,0.7,0,-4.27,-0.37
0.47,0.41,0.71,1.34,-6.77,0
0.47,0.42,0.76,3.3,-8.42,0.24
0.47,0.44,0.78,3.23,-7.14,0.24
0.47,0.45,0.78,1.77,-4.03,-0.18
0.48,0.45,0.77,0.85,-1.04,-0.92
0.48,0.43,0.75,-0.24,0.98,-1.46
0.48,0.41,0.73,-1.16,0.85,-1.16
0.47,0.41,0.73,-1.1,-0.85,-0.67
0.46,0.4,0.73,0.73,-2.75,-0.31
0.46,0.41,0.74,2.62,-3.66,0.06
0.47,0.41,0.74,2.87,-3.48,0.18
0.47,0.41,0.74,2.01,-3.17,0.18
0.46,0.4,0.73,1.16,-3.17,0.43
0.46,0.41,0.74,2.08,-3.36,0.37
0.46,0.42,0.75,2.44,-3.6,0.18
0.46,0.43,0.76,1.71,-2.93,-0.06
0.47,0.43,0.76,0.49,-1.65,-0.31
0.47,0.43,0.76,0.61,-0.37,-0.67
0.47,0.43,0.75,1.71,0.18,-0.79
0.47,0.42,0.74,1.71,0.43,-0.79
0.47,0.43,0.73,1.34,0.12,-0.85
0.46,0.43,0.74,0.31,-0.73,-0.73
0.46,0.43,0.73,-0.85,-1.04,-0.67
0.46,0.42,0.73,-1.28,-0.73,-0.73
0.46,0.42,0.73,-1.34,-0.79,-0.85
0.46,0.41,0.73,-1.77,-1.28,-0.79
0.47,0.41,0.72,-1.4,-1.95,-0.61
0.46,0.41,0.73,-0.06,-3.3,-0.37
0.47,0.42,0.74,0.79,-3.97,-0.43
0.46,0.42,0.75,0.49,-3.6,-0.92
0.45,0.41,0.76,0.12,-3.17,-0.92
0.46,0.41,0.77,0.43,-2.5,-0.49
0.46,0.41,0.76,1.28,-1.77,-0.18
0.46,0.42,0.75,2.14,-2.14,0.06
0.46,0.42,0.74,2.26,-2.38,0.31
0.46,0.43,0.74,1.89,-2.69,0.31
0.46,0.43,0.73,0.98,-2.62,0.12
0.46,0.43,0.74,0.49,-2.62,-0.18
0.46,0.42,0.74,0.06,-2.87,-0.31
0.46,0.42,0.73,0.06,-3.17,-0.18
0.46,0.42,0.72,0.43,-3.97,0
0.46,0.41,0.73,1.04,-5.49,0.31
0.46,0.41,0.73,1.4,-7.08,0.61
0.45,0.42,0.75,1.53,-8.67,0.98
0.45,0.42,0.76,1.71,-9.03,1.04
0.45,0.42,0.77,1.04,-8.06,1.1
0.45,0.42,0.79,0.49,-5.98,0.49
0.45,0.42,0.79,0.37,-3.91,-0.12
0.45,0.42,0.77,-0.06,-1.95,-0.37
0.45,0.42,0.76,-0.18,-0.55,-0.43
0.45,0.42,0.76,-0.12,0.24,-0.73
0.45,0.43,0.75,-0.06,0.43,-0.67
0.45,0.42,0.75,-0.85,0.43,-0.61
0.45,0.42,0.75,-1.59,0.73,-0.61
0.45,0.42,0.75,-1.77,0.79,-0.61
0.45,0.42,0.75,-1.34,0.49,-0.67
0.45,0.41,0.75,-0.73,-0.06,-0.73
0.45,0.41,0.74,-0.55,-0.12,-0.37
0.45,0.41,0.74,-0.73,-0.06,-0.31
0.45,0.41,0.74,-0.73,0.06,-0.12
0.45,0.41,0.74,-0.73,-0.24,-0.06
0.45,0.42,0.74,-0.24,-0.67,0.06
0.45,0.42,0.74,0.67,-1.4,0.06
0.46,0.42,0.73,1.04,-2.32,0.24
0.46,0.43,0.73,1.53,-3.72,0.12
0.45,0.42,0.74,1.71,-5.07,-0.24
0.45,0.42,0.74,0.61,-5.74,-0.37
0.45,0.42,0.73,-0.55,-6.96,-0.31
0.44,0.42,0.73,-0.37,-8.18,-0.37
0.44,0.41,0.72,0,-9.77,-0.24
0.43,0.41,0.7,0.12,-11.78,0.06
0.43,0.41,0.7,0.18,-14.1,0.73
0.43,0.41,0.7,-0.31,-16.78,1.77
0.43,0.42,0.71,-1.95,-18.74,2.69
0.46,0.47,0.75,-2.44,-20.69,2.87
0.45,0.45,0.78,3.23,-23.99,1.71
0.43,0.45,0.81,10.62,-26.43,0.67
0.42,0.44,0.83,14.16,-25.27,0.18
0.42,0.44,0.83,11.78,-22.46,-0.12
0.41,0.43,0.83,7.02,-18.07,-0.43
0.4,0.42,0.82,2.99,-13.43,-1.16
0.39,0.42,0.8,1.4,-9.46,-1.59
0.4,0.41,0.77,0.12,-6.47,-1.77
0.4,0.41,0.75,-0.79,-5.8,-1.53
0.41,0.42,0.74,-0.12,-6.9,-1.77
0.42,0.44,0.74,1.34,-8.85,-2.75
0.43,0.45,0.75,2.81,-11.05,-5.07
0.42,0.45,0.77,2.38,-12.7,-7.14
0.41,0.47,0.8,0.31,-12.88,-9.03
0.44,0.53,0.85,-1.71,-11.54,-11.54
0.45,0.55,0.89,-3.6,-7.32,-16.42
0.45,0.54,0.91,-7.57,-0.61,-23.25
0.38,0.48,0.96,-15.26,8,-28.69
0.35,0.42,1.02,-21.97,17.58,-27.04
0.37,0.42,1.09,-24.29,28.81,-23.19
0.43,0.41,1.04,-17.7,40.1,-21.61
0.44,0.45,0.99,-6.16,49.99,-22.71
0.44,0.48,0.88,0.85,58.78,-25.76
0.44,0.48,0.81,-1.1,65.92,-27.95
0.45,0.48,0.81,-4.76,72.2,-30.27
0.47,0.5,0.82,-4.33,78.43,-34.67
0.49,0.52,0.86,-2.08,83.8,-40.83
0.54,0.51,0.91,-0.79,90.45,-48.03
0.51,0.47,0.93,1.65,96.13,-54.81
0.52,0.43,0.92,6.29,100.28,-59.69
0.55,0.43,0.87,10.93,101.32,-59.75
0.58,0.46,0.83,14.89,99.55,-57.43
0.58,0.46,0.79,19.23,97.6,-57.07
0.58,0.42,0.74,23.99,96.68,-58.41
0.57,0.37,0.65,27.34,96.86,-59.88
0.57,0.31,0.52,26.79,96.19,-59.2
0.57,0.25,0.42,24.48,91,-54.57
0.58,0.2,0.36,22.89,81.36,-48.22
0.59,0.18,0.32,21.91,69.21,-41.99
0.59,0.16,0.29,19.96,54.93,-36.01
0.59,0.15,0.29,17.76,40.83,-30.52
0.58,0.14,0.3,16.48,27.16,-25.7
0.58,0.14,0.33,16.66,15.14,-20.69
0.58,0.13,0.35,17.7,5.07,-16.3
0.58,0.12,0.35,17.58,-2.81,-11.66
0.58,0.1,0.36,14.22,-10.07,-5.31
0.58,0.1,0.37,8.06,-16.91,1.46
0.59,0.1,0.38,0,-22.89,8.79
0.59,0.11,0.4,-8.79,-28.63,16.17
0.58,0.12,0.42,-17.03,-34.48,23.01
0.58,0.16,0.44,-22.77,-40.47,29.48
0.57,0.18,0.47,-25.94,-47.06,34.79
0.54,0.19,0.52,-26.73,-52.86,39.61
0.55,0.23,0.59,-27.95,-57.19,45.1
0.55,0.29,0.65,-30.52,-58.84,49.74
0.57,0.32,0.71,-30.7,-58.35,51.82
0.59,0.36,0.75,-29.66,-56.64,53.04
0.58,0.38,0.77,-31.07,-51.76,52.73
0.6,0.38,0.77,-32.23,-46.81,52.12
0.64,0.4,0.79,-32.17,-44.19,51.15
0.6,0.5,0.82,-31.25,-49.56,49.62
0.63,0.56,0.83,-26.98,-53.1,49.99
0.65,0.58,0.83,-18.01,-50.78,47.18
0.66,0.62,0.85,-6.41,-49.8,41.26
0.62,0.66,0.92,3.36,-49.44,35.34
0.59,0.61,0.94,11.41,-46.51,29.3
0.56,0.58,0.93,15.26,-37.17,21.73
0.57,0.55,0.87,12.94,-23.38,15.75
0.56,0.51,0.81,6.59,-12.51,10.01
0.53,0.48,0.76,0.55,-5.55,5.37
0.5,0.45,0.72,-4.27,-1.28,2.44
0.5,0.42,0.69,-6.77,0.55,0.49
0.48,0.4,0.68,-6.23,-0.06,-0.12
0.48,0.39,0.67,-5.37,-2.14,0.24
0.48,0.39,0.68,-4.88,-4.46,0.85
0.49,0.41,0.69,-4.52,-6.1,1.28
0.5,0.42,0.7,-4.33,-7.2,1.22
0.5,0.43,0.71,-4.46,-7.57,0.67
0.5,0.44,0.73,-4.7,-6.71,0
0.49,0.44,0.75,-4.58,-5.8,-0.37
0.5,0.44,0.76,-3.78,-5.25,-0.24
0.5,0.45,0.77,-2.38,-4.46,0
0.51,0.45,0.76,-0.55,-3.36,0.06
0.51,0.45,0.75,0.49,-1.34,-0.49
0.52,0.44,0.72,-0.92,1.16,-1.28
0.51,0.43,0.69,-2.87,2.56,-2.01
0.51,0.42,0.67,-3.36,2.26,-2.14
0.51,0.41,0.66,-3.05,0.61,-1.65
0.5,0.41,0.66,-1.65,-1.95,-0.67
0.51,0.41,0.66,-0.06,-4.88,-0.18
0.51,0.41,0.67,1.53,-7.26,0.31
0.51,0.42,0.69,2.01,-9.4,1.04
0.51,0.42,0.71,1.34,-10.86,1.28
0.5,0.43,0.72,0.18,-11.29,1.22
0.5,0.42,0.73,0.06,-11.47,1.1
0.5,0.43,0.73,0.55,-11.29,1.22
0.49,0.43,0.74,0.79,-10.25,1.04
0.49,0.42,0.73,-0.43,-8.73,1.1
0.49,0.42,0.73,-2.14,-7.57,0.98
0.49,0.42,0.73,-2.69,-6.23,1.28
0.49,0.41,0.73,-2.32,-6.04,1.59
0.49,0.42,0.72,-1.53,-6.1,1.71
0.48,0.42,0.72,-0.98,-6.59,2.14
0.48,0.42,0.72,-1.34,-7.2,2.87
0.48,0.43,0.72,-1.59,-7.57,2.99
0.48,0.44,0.73,-1.04,-7.14,2.87
0.49,0.45,0.74,-0.43,-6.23,2.38
0.5,0.45,0.74,-0.37,-5.49,1.22
0.49,0.45,0.74,-0.85,-4.82,0.06
0.48,0.44,0.74,-1.59,-3.78,-0.31
0.49,0.44,0.73,-2.26,-2.75,-0.43
0.48,0.44,0.72,-2.69,-2.81,-0.49
0.48,0.43,0.72,-1.59,-3.72,-0.49
0.48,0.43,0.72,-0.49,-4.76,-0.37
0.48,0.43,0.72,0.24,-5.68,-0.24
0.48,0.43,0.73,1.71,-6.47,0
0.47,0.43,0.73,3.91,-6.96,0.31
0.48,0.44,0.73,7.02,-7.26,0.24
0.48,0.45,0.73,9.28,-7.51,-0.12
0.48,0.44,0.72,10.13,-7.57,-0.49
0.47,0.42,0.71,10.68,-7.93,-0.79
0.47,0.41,0.71,11.66,-9.77,-0.49
0.47,0.41,0.69,14.16,-12.27,-0.31
0.46,0.4,0.7,17.15,-15.87,0.31
